"source_path","source_root","source_state","category","copied","notes"
".agents/skills/ui-ux-pro-max/data/stacks/shadcn.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/svelte.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/swiftui.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/threejs.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/uno.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/uwp.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/vue.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/winui.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/stacks/wpf.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/styles.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/typography.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/ui-reasoning.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/data/ux-guidelines.csv","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/references/pro-rules.md","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/references/quick-reference.md","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/scripts/core.py","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/scripts/design_system.py","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/scripts/search.py","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/scripts/tests/test_core.py","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/ui-ux-pro-max/scripts/validate_data.py","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".agents/skills/web-design-guidelines/SKILL.md","canonical","user_added_canonical","tooling","user_added","User-confirmed canonical tooling addition on 2026-07-30"
".editorconfig","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
".github/workflows/ci.yml","canonical","tracked_at_base","infrastructure","inherited_from_git","Inherited in canonical from Git base"
".gitignore","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
".interface-design/system.md","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
".nvmrc","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"ARCHITECTURE-AUDIT-ANSWERS.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"CHANGELOG-ARCH-AUDIT-20260724.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"CHANGELOG-AUDIT-FIX-20260723.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"CHANGELOG-PRODUCTION-READINESS-20260724.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"CLAUDE.md","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"Makefile","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"README.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"apps/app/.env.example","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/app/(app)/context/page.tsx","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/app/(auth)/login/page.tsx","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/app/layout.tsx","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/app/v1/me/context/route.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/app/v1/organizations/route.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/next.config.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/package.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/src/lib/auth.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/src/lib/auth.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/src/lib/http.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/src/lib/http.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/src/lib/request-context.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/src/lib/supabase-server.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/tests/me-context.int.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/tests/organizations.int.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/tsconfig.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/app/vitest.config.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/README.md","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/components.json","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/eslint.config.js","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/index.html","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/package.json","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/public/assets/evidence-atlas/blueprint-folio.webp","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/public/assets/evidence-atlas/cable-tray-evidence.webp","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/public/favicon.ico","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/public/package-demo.pdf","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/browser.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/colour-audit.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/forbidden-claims.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/generate-assets.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/placeholder-tokens.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/preflight.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/routes.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/qa/verify.mjs","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/App.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/AppShell.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ConceptSketch.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/DisclosureStrip.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/EmptyState.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/EvidenceWindow.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/InlineBanner.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/MoneyCard.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/MoneySummary.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/PageHeader.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/Panel.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ProofBoundary.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ReadinessBadge.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ReadinessSplit.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/RequirementList.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/SegmentedFilter.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/StatusChip.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/UnrecoverableCallout.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/UnrecoverableNote.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/WorkRegister.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/badge.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/button.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/input.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/select.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/separator.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/table.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/textarea.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/components/ui/tooltip.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/data/contact.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/data/project.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/domain/format.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/domain/labels.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/domain/readiness.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/domain/risk.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/domain/types.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/lib/use-media-query.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/lib/utils.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/main.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/App.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Demo.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Evidence.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Landing.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Legal.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Pilot.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Roadmap.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Rules.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pages/Work.tsx","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/pilot/draft.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/styles.css","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/styles/demo.css","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/styles/fonts.css","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/src/styles/theme.css","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/claims.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/data.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/domain.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/draft.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/filters.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/format-compact.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/format.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/journey.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/labels.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/nav.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/palette.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/plural.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/risk.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/routes.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/styles.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tests/unrecoverable.test.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/tsconfig.json","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/vercel.json","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/vite.config.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/demo/vitest.config.ts","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"apps/landing/app/layout.tsx","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/landing/app/page.tsx","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/landing/next.config.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/landing/package.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"apps/landing/tsconfig.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"design-qa.md","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-qa/evidence-atlas-flow-contact-sheet.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-qa/landing-first-viewport-comparison.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/dashboard-concept.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/evidence-atlas/README.md","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/evidence-atlas/assets/blueprint-folio.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/evidence-atlas/assets/cable-tray-evidence.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/evidence-atlas/assets/verified-stamp.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/evidence-atlas/selected-direction.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/landing-concept.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/mobile-field-concept.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/onboarding-concept.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/visual-directions/01-executive-ledger.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/visual-directions/02-evidence-atlas.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/visual-directions/03-flow-terminal.png","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"design-references/visual-directions/README.md","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"docs/00-product-brief.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/01-prd.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/02-market-competition.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/03-personas-jtbd-workflows.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/04-screen-specification.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/05-design-system.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/06-data-model-permissions.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/07-technical-architecture.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/08-api-integrations.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/09-security-compliance.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/10-billing-pricing.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/11-analytics-events.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/12-roadmap-delivery.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/13-qa-acceptance.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/14-gtm-pilot.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/15-risks-decisions.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/16-fidelity-ledger.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/17-production-readiness-index.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/18-domain-state-machines.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/19-organizations-roles-access.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/20-flow-catalog.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/21-plans-entitlements-billing.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/22-data-api-contract.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/23-offline-media-protocol.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/24-legal-regulatory-gates.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/25-security-threat-model.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/26-sre-operations.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/27-qa-traceability.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/28-pilot-ga-delivery.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/29-prototype-coverage.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/30-validation-evidence-register.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/31-architecture-decisions.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/32-customer-country-adapters.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/33-support-admin-plane.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/34-production-gate-checklist.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/35-data-access-tenancy.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/36-security-verification-profile.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/37-functional-closure-feature-register.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/38-business-logic-closure.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/39-evidence-graph.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/40-phase1-discovery-outreach.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/superpowers/plans/2026-07-24-p0a-slice1-skeleton-tenancy-core.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/superpowers/plans/2026-07-26-p0a-child-a-discovery-prototype.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/superpowers/plans/2026-07-30-goproceed-canonical-package.md","canonical","approved_design_commit","active_documentation","created_in_canonical","Created and approved in canonical design commit"
"docs/superpowers/plans/HANDOFF-dashboard-rewrite.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/superpowers/specs/2026-07-24-p0a-foundation-design.md","canonical","tracked_at_base","historical","inherited_from_git","Inherited in canonical from Git base"
"docs/superpowers/specs/2026-07-30-goproceed-canonical-design.md","canonical","approved_design_commit","active_documentation","created_in_canonical","Created and approved in canonical design commit"
"infra/README-staging.md","canonical","tracked_at_base","infrastructure","inherited_from_git","Inherited in canonical from Git base"
"package.json","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"packages/contracts/package.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/contracts/src/index.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/contracts/src/me-context.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/contracts/src/organizations.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/contracts/src/organizations.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/contracts/src/problem.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/contracts/tsconfig.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/package.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/audit.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/idempotency.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/idempotency.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/index.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/outbox.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/pool.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/tx.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/src/tx.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/database/tsconfig.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/domain/package.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/domain/src/index.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/domain/src/organization.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/domain/src/organization.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/domain/tsconfig.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/testing/package.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/testing/src/migrations.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/testing/src/pg.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/testing/src/rls.test.ts","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/testing/tsconfig.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/ui/package.json","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"packages/ui/src/tokens.css","canonical","tracked_at_base","runtime","inherited_from_git","Inherited in canonical from Git base"
"pnpm-lock.yaml","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"pnpm-workspace.yaml","canonical","tracked_at_base","tooling","inherited_from_git","Inherited in canonical from Git base"
"prototype/README.md","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/eslint.config.js","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/index.html","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
"prototype/package-lock.json","canonical","tracked_at_base","prototype","inherited_from_git","Inherited in canonical from Git base"
